"No.","Time","Source","Destination","Protocol","Length","Info"
"1982","41.184841","10.169.7.84","151.101.1.91","TCP","66","[TCP Dup ACK 1980#1] 55936  >  443 [ACK] Seq=3061 Ack=1819 Win=131072 Len=0 SLE=1619 SRE=1819"
"1983","41.197482","10.169.7.84","151.101.1.91","TCP","1133","[TCP Retransmission] 55937  >  443 [PSH, ACK] Seq=1371 Ack=1 Win=131328 Len=1079"
"1984","41.200566","151.101.1.91","10.169.7.84","TCP","54","443  >  55937 [ACK] Seq=1 Ack=2450 Win=217088 Len=0"
"1985","41.200727","151.101.1.91","10.169.7.84","TLSv1.3","1424","Server Hello, Change Cipher Spec, Application Data, Application Data"
"1986","41.203555","151.101.1.91","10.169.7.84","TLSv1.3","237","Application Data"
"1987","41.203555","151.101.1.91","10.169.7.84","TLSv1.3","119","Application Data"
"1988","41.203624","10.169.7.84","151.101.1.91","TCP","54","55937  >  443 [ACK] Seq=2450 Ack=1619 Win=131328 Len=0"
"1989","41.247528","10.169.7.84","151.101.1.91","TLSv1.3","138","Application Data, Application Data"
"1990","41.248959","10.169.7.84","151.101.1.91","TLSv1.3","93","Application Data"
"1991","41.251783","10.169.7.84","151.101.1.91","TLSv1.3","78","Application Data"
"1992","41.252295","10.169.7.84","151.101.1.91","TCP","54","55937  >  443 [FIN, ACK] Seq=2597 Ack=1619 Win=131328 Len=0"
"1993","41.641673","10.169.7.84","151.101.157.91","TCP","251","[TCP Retransmission] 55932  >  443 [FIN, PSH, ACK] Seq=1922 Ack=4509 Win=131328 Len=197"
"1994","42.421605","151.101.1.91","10.169.7.84","TCP","66","[TCP Dup ACK 1984#1] 443  >  55937 [ACK] Seq=1619 Ack=2450 Win=217088 Len=0 SLE=1371 SRE=2450"
"1995","42.468717","151.101.1.91","10.169.7.84","TCP","54","443  >  55937 [ACK] Seq=1619 Ack=2534 Win=217088 Len=0"
"1996","42.484598","151.101.1.91","10.169.7.84","TCP","54","443  >  55937 [ACK] Seq=1619 Ack=2573 Win=217088 Len=0"
"1997","42.504986","151.101.1.91","10.169.7.84","TCP","54","443  >  55937 [ACK] Seq=1619 Ack=2597 Win=217088 Len=0"
"1998","42.504986","151.101.1.91","10.169.7.84","TLSv1.3","78","Application Data"
"1999","42.504986","151.101.1.91","10.169.7.84","TCP","54","443  >  55937 [FIN, ACK] Seq=1643 Ack=2597 Win=217088 Len=0"
"2000","42.504986","151.101.1.91","10.169.7.84","TCP","54","443  >  55937 [ACK] Seq=1644 Ack=2598 Win=217088 Len=0"
"2001","42.505068","10.169.7.84","151.101.1.91","TCP","54","55937  >  443 [ACK] Seq=2598 Ack=1644 Win=131328 Len=0"
"2002","42.625323","151.101.157.91","10.169.7.84","TCP","54","443  >  55932 [ACK] Seq=4509 Ack=2120 Win=218112 Len=0"
"2003","42.625323","151.101.157.91","10.169.7.84","TLSv1.3","78","Application Data"
"2004","42.625323","151.101.157.91","10.169.7.84","TCP","54","443  >  55932 [FIN, ACK] Seq=4533 Ack=2120 Win=218112 Len=0"
"2005","42.625420","10.169.7.84","151.101.157.91","TCP","54","55932  >  443 [ACK] Seq=2120 Ack=4534 Win=131328 Len=0"
"2006","42.929950","2409:4072:888:f276:6820:e57f:8fac:50de","2a04:4e42:25::347","TCP","501","[TCP Retransmission] 55933  >  443 [PSH, ACK] Seq=518 Ack=157 Win=131328 Len=427"
"2007","43.050086","10.169.7.84","10.169.7.221","DNS","87","Standard query 0x367d A safebrowsing.googleapis.com"
"2008","43.050186","10.169.7.84","10.169.7.221","DNS","87","Standard query 0xe461 AAAA safebrowsing.googleapis.com"
"2009","43.483460","2a04:4e42:25::347","2409:4072:888:f276:6820:e57f:8fac:50de","TCP","74","443  >  55933 [ACK] Seq=157 Ack=945 Win=218624 Len=0"
"2010","43.483460","2a04:4e42:25::347","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","146","Application Data"
"2011","43.483670","2a04:4e42:25::347","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","616","Application Data"
"2012","43.483709","2409:4072:888:f276:6820:e57f:8fac:50de","2a04:4e42:25::347","TCP","74","55933  >  443 [ACK] Seq=945 Ack=771 Win=130560 Len=0"
"2013","43.485338","2409:4072:888:f276:6820:e57f:8fac:50de","2a04:4e42:25::347","TLSv1.2","112","Application Data"
"2014","43.503114","2a04:4e42:25::347","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","278","Application Data"
"2015","43.527805","2409:4072:888:f276:6820:e57f:8fac:50de","2a04:4e42:25::347","TLSv1.2","236","Application Data"
"2016","43.661076","10.169.7.221","10.169.7.84","DNS","103","Standard query response 0x367d A safebrowsing.googleapis.com A 192.178.193.95"
"2017","43.677875","10.169.7.221","10.169.7.84","DNS","115","Standard query response 0xe461 AAAA safebrowsing.googleapis.com AAAA 2404:6800:4000:1017::5f"
"2018","43.680802","10.169.7.84","192.178.193.95","TCP","66","55938  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2019","43.700011","2a04:4e42:25::347","2409:4072:888:f276:6820:e57f:8fac:50de","TCP","74","443  >  55933 [ACK] Seq=975 Ack=983 Win=218624 Len=0"
"2020","43.780988","192.178.193.95","10.169.7.84","TCP","70","443  >  55938 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1370 SACK_PERM WS=256"
"2021","43.781059","10.169.7.84","192.178.193.95","TCP","54","55938  >  443 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"2022","43.795502","10.169.7.84","192.178.193.95","TCP","1424","55938  >  443 [ACK] Seq=1 Ack=1 Win=131328 Len=1370 [TCP PDU reassembled in 2024]"
"2023","43.795502","10.169.7.84","192.178.193.95","TCP","144","55938  >  443 [PSH, ACK] Seq=1371 Ack=1 Win=131328 Len=90 [TCP PDU reassembled in 2024]"
"2024","43.795610","10.169.7.84","192.178.193.95","TLSv1.3","1142","Client Hello (SNI=safebrowsing.googleapis.com)"
"2025","43.796376","2a04:4e42:25::347","2409:4072:888:f276:6820:e57f:8fac:50de","TCP","74","443  >  55933 [ACK] Seq=975 Ack=1145 Win=218624 Len=0"
"2026","43.796500","2a04:4e42:25::347","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","377","Application Data"
"2027","43.796986","2a04:4e42:25::347","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","738","Application Data"
"2028","43.797029","2409:4072:888:f276:6820:e57f:8fac:50de","2a04:4e42:25::347","TCP","74","55933  >  443 [ACK] Seq=1145 Ack=1942 Win=131328 Len=0"
"2029","43.797486","10.169.7.84","192.178.193.95","TLSv1.3","60","Change Cipher Spec"
"2030","43.797911","10.169.7.84","192.178.193.95","TCP","752","55938  >  443 [PSH, ACK] Seq=2555 Ack=1 Win=131328 Len=698"
"2031","43.822133","10.169.7.84","10.169.7.221","DNS","95","Standard query 0x5f6c A content-signature-2.cdn.mozilla.net"
"2032","43.824869","10.169.7.221","10.169.7.84","DNS","111","Standard query response 0x5f6c A content-signature-2.cdn.mozilla.net A 34.160.144.191"
"2033","43.828049","10.169.7.84","34.160.144.191","TCP","66","55939  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2034","43.838454","fe80::b3f1:b2de:7242:98eb","fe80::347f:3fff:fed4:fc05","ICMPv6","86","Neighbor Solicitation for fe80::347f:3fff:fed4:fc05 from d8:5d:e2:b5:6b:1d"
"2035","43.843719","fe80::347f:3fff:fed4:fc05","fe80::b3f1:b2de:7242:98eb","ICMPv6","78","Neighbor Advertisement fe80::347f:3fff:fed4:fc05 (rtr, sol)"
"2036","43.878042","34.160.144.191","10.169.7.84","TCP","70","443  >  55939 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1370 SACK_PERM WS=256"
"2037","43.878126","10.169.7.84","34.160.144.191","TCP","54","55939  >  443 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"2038","43.879960","10.169.7.84","34.160.144.191","TLSv1.2","571","Client Hello (SNI=content-signature-2.cdn.mozilla.net)"
"2039","43.995145","10.169.7.84","192.178.193.95","TCP","1424","[TCP Retransmission] 55938  >  443 [PSH, ACK] Seq=1883 Ack=1 Win=131328 Len=1370"
"2040","44.152994","10.169.7.84","34.160.144.191","TCP","571","[TCP Retransmission] 55939  >  443 [PSH, ACK] Seq=1 Ack=1 Win=131328 Len=517"
"2041","44.295880","10.169.7.84","192.178.193.95","TCP","1424","[TCP Retransmission] 55938  >  443 [ACK] Seq=1 Ack=1 Win=131328 Len=1370"
"2042","44.454069","10.169.7.84","34.160.144.191","TCP","571","[TCP Retransmission] 55939  >  443 [PSH, ACK] Seq=1 Ack=1 Win=131328 Len=517"
"2043","44.629387","10.169.7.84","192.200.0.101","TCP","55","[TCP Keep-Alive] 55593  >  443 [ACK] Seq=1 Ack=1 Win=513 Len=1"
"2044","44.749514","192.178.193.95","10.169.7.84","TCP","58","443  >  55938 [ACK] Seq=1 Ack=1371 Win=268544 Len=0"
"2045","44.749562","10.169.7.84","192.178.193.95","TCP","1424","[TCP Out-Of-Order] 55938  >  443 [PSH, ACK] Seq=1371 Ack=1 Win=131328 Len=1370 [TCP PDU reassembled in 2024], Change Cipher Spec"
"2046","44.749562","10.169.7.84","192.178.193.95","TLSv1.3","566","[TCP Retransmission] , Application Data"
"2047","44.832202","192.178.193.95","10.169.7.84","TCP","58","443  >  55938 [ACK] Seq=1 Ack=1461 Win=268544 Len=0"
"2048","45.027834","10.169.7.84","192.178.193.95","TCP","1424","[TCP Retransmission] 55938  >  443 [PSH, ACK] Seq=1883 Ack=1 Win=131328 Len=1370"
"2049","45.054215","10.169.7.84","34.160.144.191","TCP","571","[TCP Retransmission] 55939  >  443 [PSH, ACK] Seq=1 Ack=1 Win=131328 Len=517"
"2050","45.328999","10.169.7.84","192.178.193.95","TCP","1424","[TCP Retransmission] 55938  >  443 [PSH, ACK] Seq=1461 Ack=1 Win=131328 Len=1370"
"2051","45.350338","192.178.193.95","10.169.7.84","TCP","58","443  >  55938 [ACK] Seq=1 Ack=2549 Win=267520 Len=0"
"2052","45.350385","10.169.7.84","192.178.193.95","TCP","476","[TCP Retransmission] 55938  >  443 [PSH, ACK] Seq=2831 Ack=1 Win=131328 Len=422 [TCP PDU reassembled in 2046]"
"2053","45.353748","192.178.193.95","10.169.7.84","TLSv1.3","1428","Server Hello, Change Cipher Spec"
"2054","45.396858","192.178.193.95","10.169.7.84","TCP","1428","443  >  55938 [PSH, ACK] Seq=1371 Ack=2549 Win=267520 Len=1370 [TCP PDU reassembled in 2059]"
"2055","45.396916","10.169.7.84","192.178.193.95","TCP","54","55938  >  443 [ACK] Seq=3253 Ack=2741 Win=131328 Len=0"
"2056","45.397070","192.178.193.95","10.169.7.84","TCP","1428","443  >  55938 [ACK] Seq=2741 Ack=2549 Win=267520 Len=1370 [TCP PDU reassembled in 2059]"
"2057","45.397109","10.169.7.84","192.178.193.95","TCP","54","55938  >  443 [ACK] Seq=3253 Ack=4111 Win=131328 Len=0"
"2058","45.507851","192.178.193.95","10.169.7.84","TCP","1428","443  >  55938 [PSH, ACK] Seq=4111 Ack=2549 Win=267520 Len=1370 [TCP PDU reassembled in 2059]"
"2059","45.507851","192.178.193.95","10.169.7.84","TLSv1.3","175","Application Data"
"2060","45.507851","192.178.193.95","10.169.7.84","TCP","58","443  >  55938 [ACK] Seq=5598 Ack=2555 Win=267520 Len=0"
"2061","45.507937","10.169.7.84","192.178.193.95","TCP","54","55938  >  443 [ACK] Seq=3253 Ack=5598 Win=131328 Len=0"
"2062","45.508122","192.178.193.95","10.169.7.84","TCP","175","[TCP Spurious Retransmission] 443  >  55938 [PSH, ACK] Seq=5481 Ack=2555 Win=267520 Len=117 [TCP PDU reassembled in 2059]"
"2063","45.508149","10.169.7.84","192.178.193.95","TCP","66","[TCP Dup ACK 2061#1] 55938  >  443 [ACK] Seq=3253 Ack=5598 Win=131328 Len=0 SLE=5481 SRE=5598"
"2064","45.606558","10.169.7.84","192.178.193.95","TLSv1.3","128","Application Data"
"2065","45.607862","10.169.7.84","192.178.193.95","TLSv1.3","752","Application Data"
"2066","45.796184","192.178.193.95","10.169.7.84","TCP","1428","[TCP Spurious Retransmission] 443  >  55938 [ACK] Seq=1 Ack=2555 Win=267520 Len=1370"
"2067","45.796223","10.169.7.84","192.178.193.95","TCP","66","[TCP Dup ACK 2061#2] 55938  >  443 [ACK] Seq=4025 Ack=5598 Win=131328 Len=0 SLE=1 SRE=1371"
"2068","45.993750","34.160.144.191","10.169.7.84","TCP","58","443  >  55939 [ACK] Seq=1 Ack=518 Win=269312 Len=0"
"2069","46.048752","34.160.144.191","10.169.7.84","TLSv1.2","214","Server Hello, Change Cipher Spec, Encrypted Handshake Message"
"2070","46.050521","10.169.7.84","34.160.144.191","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"2071","46.052431","10.169.7.84","34.160.144.191","TLSv1.2","153","Application Data"
"2072","46.052517","10.169.7.84","34.160.144.191","TLSv1.2","357","Application Data"
"2073","46.206116","192.200.0.101","10.169.7.84","TCP","66","[TCP Keep-Alive ACK] 443  >  55593 [ACK] Seq=1 Ack=2 Win=79 Len=0 SLE=1 SRE=2"
"2074","46.464754","192.178.193.95","10.169.7.84","TCP","70","443  >  55938 [ACK] Seq=5598 Ack=2741 Win=267520 Len=0 SLE=1371 SRE=2555"
"2075","46.634575","34.160.144.191","10.169.7.84","TCP","214","[TCP Spurious Retransmission] 443  >  55939 [PSH, ACK] Seq=1 Ack=518 Win=269312 Len=156"
"2076","46.634619","10.169.7.84","34.160.144.191","TCP","66","[TCP Dup ACK 2070#1] 55939  >  443 [ACK] Seq=971 Ack=157 Win=131328 Len=0 SLE=1 SRE=157"
"2077","46.811111","10.169.7.84","192.178.193.95","TCP","1338","[TCP Retransmission] 55938  >  443 [PSH, ACK] Seq=2741 Ack=5598 Win=131328 Len=1284"
"2078","46.848121","192.178.193.95","10.169.7.84","TCP","70","443  >  55938 [ACK] Seq=5598 Ack=3253 Win=267008 Len=0 SLE=1883 SRE=2741"
"2079","47.077762","192.178.193.95","10.169.7.84","TCP","70","[TCP Dup ACK 2078#1] 443  >  55938 [ACK] Seq=5598 Ack=3253 Win=267008 Len=0 SLE=2831 SRE=3253"
"2080","47.123292","192.178.193.95","10.169.7.84","TCP","58","443  >  55938 [ACK] Seq=5598 Ack=3327 Win=267008 Len=0"
"2081","47.123469","192.178.193.95","10.169.7.84","TLSv1.3","708","Application Data, Application Data"
"2082","47.127562","10.169.7.84","192.178.193.95","TLSv1.3","85","Application Data"
"2083","47.270335","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TCP","586","[TCP Retransmission] 443  >  55865 [ACK] Seq=1022361 Ack=1 Win=631 Len=512"
"2084","47.354537","192.178.193.95","10.169.7.84","TLSv1.3","85","Application Data"
"2085","47.394628","10.169.7.84","192.178.193.95","TCP","54","55938  >  443 [ACK] Seq=4056 Ack=6279 Win=130816 Len=0"
"2086","47.399692","34.160.144.191","10.169.7.84","TCP","58","443  >  55939 [ACK] Seq=157 Ack=569 Win=269312 Len=0"
"2087","47.399692","34.160.144.191","10.169.7.84","TLSv1.2","127","Application Data"
"2088","47.401496","10.169.7.84","34.160.144.191","TLSv1.2","92","Application Data"
"2089","47.431262","192.178.193.95","10.169.7.84","TLSv1.3","290","Application Data"
"2090","47.432586","34.160.144.191","10.169.7.84","TLSv1.2","96","Application Data"
"2091","47.433747","192.178.193.95","10.169.7.84","TLSv1.3","1424","Application Data"
"2092","47.433801","10.169.7.84","192.178.193.95","TCP","54","55938  >  443 [ACK] Seq=4056 Ack=7885 Win=131328 Len=0"
"2093","47.433966","192.178.193.95","10.169.7.84","TLSv1.3","1424","Application Data"
"2094","47.434008","10.169.7.84","192.178.193.95","TCP","54","55938  >  443 [ACK] Seq=4056 Ack=9255 Win=131328 Len=0"
"2095","47.435513","192.178.193.95","10.169.7.84","TLSv1.3","1424","Application Data"
"2096","47.435582","10.169.7.84","192.178.193.95","TCP","54","55938  >  443 [ACK] Seq=4056 Ack=10625 Win=131328 Len=0"
"2097","47.441138","192.178.193.95","10.169.7.84","TLSv1.3","1424","Application Data"
"2098","47.441204","10.169.7.84","192.178.193.95","TCP","54","55938  >  443 [ACK] Seq=4056 Ack=11995 Win=131328 Len=0"
"2099","47.441347","192.178.193.95","10.169.7.84","TLSv1.3","1424","Application Data"
"2100","47.441391","10.169.7.84","192.178.193.95","TCP","54","55938  >  443 [ACK] Seq=4056 Ack=13365 Win=131328 Len=0"
"2101","47.441541","192.178.193.95","10.169.7.84","TLSv1.3","1424","Application Data"
"2102","47.441585","10.169.7.84","192.178.193.95","TCP","54","55938  >  443 [ACK] Seq=4056 Ack=14735 Win=131328 Len=0"
"2103","47.442711","192.178.193.95","10.169.7.84","TLSv1.3","1424","Application Data"
"2104","47.442761","10.169.7.84","192.178.193.95","TCP","54","55938  >  443 [ACK] Seq=4056 Ack=16105 Win=131328 Len=0"
"2105","47.442921","192.178.193.95","10.169.7.84","TLSv1.3","1424","Application Data"
"2106","47.442967","10.169.7.84","192.178.193.95","TCP","54","55938  >  443 [ACK] Seq=4056 Ack=17475 Win=131328 Len=0"
"2107","47.468103","10.169.7.84","192.178.193.95","QUIC","1294","Initial, DCID=ccb890bebe559382b5b69eef1b, SCID=63e693, PKN: 0, CRYPTO, CRYPTO"
"2108","47.468205","10.169.7.84","192.178.193.95","QUIC","1294","Initial, DCID=ccb890bebe559382b5b69eef1b, SCID=63e693, PKN: 1, CRYPTO"
"2109","47.472493","192.178.193.95","10.169.7.84","TLSv1.3","1424","Application Data"
"2110","47.472569","10.169.7.84","192.178.193.95","TCP","54","55938  >  443 [ACK] Seq=4056 Ack=18845 Win=131328 Len=0"
"2111","47.472721","10.169.7.84","34.160.144.191","TCP","54","55939  >  443 [ACK] Seq=1009 Ack=264 Win=131072 Len=0"
"2112","47.472727","192.178.193.95","10.169.7.84","TLSv1.3","1424","Application Data"
"2113","47.472786","10.169.7.84","192.178.193.95","TCP","54","55938  >  443 [ACK] Seq=4056 Ack=20215 Win=131328 Len=0"
"2114","47.472909","192.178.193.95","10.169.7.84","TLSv1.3","1424","Application Data"
"2115","47.472947","10.169.7.84","192.178.193.95","TCP","54","55938  >  443 [ACK] Seq=4056 Ack=21585 Win=131328 Len=0"
"2116","47.473053","192.178.193.95","10.169.7.84","TLSv1.3","1424","Application Data"
"2117","47.473088","10.169.7.84","192.178.193.95","TCP","54","55938  >  443 [ACK] Seq=4056 Ack=22955 Win=131328 Len=0"
"2118","47.473257","192.178.193.95","10.169.7.84","TLSv1.3","1424","Application Data"
"2119","47.473293","10.169.7.84","192.178.193.95","TCP","54","55938  >  443 [ACK] Seq=4056 Ack=24325 Win=131328 Len=0"
"2120","47.476690","192.178.193.95","10.169.7.84","TLSv1.3","1424","Application Data"
"2121","47.476753","10.169.7.84","192.178.193.95","TCP","54","55938  >  443 [ACK] Seq=4056 Ack=25695 Win=131328 Len=0"
"2122","47.477020","192.178.193.95","10.169.7.84","TLSv1.3","1424","Application Data"
"2123","47.477078","10.169.7.84","192.178.193.95","TCP","54","55938  >  443 [ACK] Seq=4056 Ack=27065 Win=131328 Len=0"
"2124","47.478323","192.178.193.95","10.169.7.84","TLSv1.3","1424","Application Data"
"2125","47.478395","10.169.7.84","192.178.193.95","TCP","54","55938  >  443 [ACK] Seq=4056 Ack=28435 Win=131328 Len=0"
"2126","47.486239","34.160.144.191","10.169.7.84","TLSv1.2","202","Application Data"
"2127","47.486520","192.178.193.95","10.169.7.84","TLSv1.3","1424","Application Data"
"2128","47.486565","10.169.7.84","192.178.193.95","TCP","54","55938  >  443 [ACK] Seq=4056 Ack=29805 Win=131328 Len=0"
"2129","47.486732","192.178.193.95","10.169.7.84","TLSv1.3","1424","Application Data"
"2130","47.486769","10.169.7.84","192.178.193.95","TCP","54","55938  >  443 [ACK] Seq=4056 Ack=31175 Win=131328 Len=0"
"2131","47.487100","192.178.193.95","10.169.7.84","TLSv1.3","1424","Application Data"
"2132","47.487142","10.169.7.84","192.178.193.95","TCP","54","55938  >  443 [ACK] Seq=4056 Ack=32545 Win=131328 Len=0"
"2133","47.487883","10.169.7.84","34.160.144.191","TLSv1.2","100","Application Data"
"2134","47.490593","192.178.193.95","10.169.7.84","TLSv1.3","1424","Application Data"
"2135","47.490668","10.169.7.84","192.178.193.95","TCP","54","55938  >  443 [ACK] Seq=4056 Ack=33915 Win=131328 Len=0"
"2136","47.495887","192.178.193.95","10.169.7.84","TLSv1.3","1424","Application Data"
"2137","47.495963","10.169.7.84","192.178.193.95","TCP","54","55938  >  443 [ACK] Seq=4056 Ack=35285 Win=131328 Len=0"
"2138","47.511880","192.178.193.95","10.169.7.84","TLSv1.3","1424","Application Data"
"2139","47.511944","10.169.7.84","192.178.193.95","TCP","54","55938  >  443 [ACK] Seq=4056 Ack=36655 Win=131328 Len=0"
"2140","47.512085","192.178.193.95","10.169.7.84","TLSv1.3","1424","Application Data"
"2141","47.512118","10.169.7.84","192.178.193.95","TCP","54","55938  >  443 [ACK] Seq=4056 Ack=38025 Win=131328 Len=0"
"2142","47.512270","192.178.193.95","10.169.7.84","TLSv1.3","1424","Application Data, Application Data"
"2143","47.512321","10.169.7.84","192.178.193.95","TCP","54","55938  >  443 [ACK] Seq=4056 Ack=39395 Win=131328 Len=0"
"2144","47.514350","192.178.193.95","10.169.7.84","TLSv1.3","1424","Application Data"
"2145","47.514417","10.169.7.84","192.178.193.95","TCP","54","55938  >  443 [ACK] Seq=4056 Ack=40765 Win=131328 Len=0"
"2146","47.517588","192.178.193.95","10.169.7.84","TLSv1.3","1424","Application Data"
"2147","47.517659","10.169.7.84","192.178.193.95","TCP","54","55938  >  443 [ACK] Seq=4056 Ack=42135 Win=131328 Len=0"
"2148","47.517832","192.178.193.95","10.169.7.84","TLSv1.3","1424","Application Data"
"2149","47.517882","10.169.7.84","192.178.193.95","TCP","54","55938  >  443 [ACK] Seq=4056 Ack=43505 Win=131328 Len=0"
"2150","47.522572","192.178.193.95","10.169.7.84","TLSv1.3","1424","Application Data"
"2151","47.522644","10.169.7.84","192.178.193.95","TCP","54","55938  >  443 [ACK] Seq=4056 Ack=44875 Win=131328 Len=0"
"2152","47.525855","192.178.193.95","10.169.7.84","TLSv1.3","1424","Application Data"
"2153","47.525918","10.169.7.84","192.178.193.95","TCP","54","55938  >  443 [ACK] Seq=4056 Ack=46245 Win=131328 Len=0"
"2154","47.529979","192.178.193.95","10.169.7.84","TLSv1.3","1424","Application Data"
"2155","47.529979","192.178.193.95","10.169.7.84","TLSv1.3","1424","Application Data"
"2156","47.530059","10.169.7.84","192.178.193.95","TCP","54","55938  >  443 [ACK] Seq=4056 Ack=48985 Win=131328 Len=0"
